paralog_pair,PC9_GI_score_rank,PC9_GI_score,PC9_GI_fdr,HeLa_GI_score_rank,HeLa_GI_score,HeLa_GI_fdr,target1,target2,target1_ensembl_id,target1_chr,target1_start_pos,target2_ensembl_id,target2_hgnc_symbol,target2_chr,target2_start_pos,PC9_target1_TPM,PC9_target2_TPM,PC9_target1_essential,PC9_target2_essential,PC9_target1_cn,PC9_target2_cn,PC9_DKO_expected_CS,PC9_DKO_observed_CS,PC9_GI_pval,HeLa_target1_TPM,HeLa_target2_TPM,HeLa_target1_cn,HeLa_target2_cn,HeLa_DKO_expected_CS,HeLa_DKO_observed_CS,HeLa_GI_pval,PC9_GI_flag,HeLa_GI_flag,GI_flag,same_chr,same_chr_dist,proximity
RNF121|RNF175,979,0.400313913,0.012471385,719,0.051637821,0.705675612,RNF121,RNF175,ENSG00000137522,11,71929018,ENSG00000145428,RNF175,4,153710160,24.306,0,FALSE,FALSE,2.32861398,1.771014555,-0.276742253,0.193162655,7.26E-04,22.12792343,0,2.128025749,1.836942259,-0.227208635,-0.131688338,0.520692685,buffering_in_PC9,neither_in_HeLa,buffering,FALSE,NA,diff_chr
SAFB2|SAFB,55,-0.708339257,0.012591233,383,-0.121650851,0.59658738,SAFB2,SAFB,ENSG00000130254,19,5586999,ENSG00000160633,SAFB,19,5623035,10.388,27.144,FALSE,FALSE,1.67,1.67,-0.35361932,-0.978419156,7.56E-04,23.04779092,45.21404217,1.792894047,1.792894047,-0.328852181,-0.394232197,0.400234835,SL_in_PC9,neither_in_HeLa,synthetic_lethal,TRUE,36036,less_than_1Mb
CETN2|CETN1,161,-0.369009118,0.012591233,294,-0.176790963,0.329169153,CETN2,CETN1,ENSG00000147400,X,152826994,ENSG00000177143,CETN1,18,580380,266.711,0,FALSE,FALSE,2.535899694,2.064371658,-0.041469171,-0.383574784,7.71E-04,48.07585213,0,1.880869374,1.875269983,-0.209829138,-0.344855846,0.135452223,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
CPEB4|CPEB3,1018,0.588968772,0.012591233,280,-0.182763362,0.033279188,CPEB4,CPEB3,ENSG00000113742,5,173888349,ENSG00000107864,CPEB3,10,92046692,8.039,0.285,FALSE,FALSE,2.024578838,1.667483926,-0.667383815,0.062053198,7.82E-04,3.398399327,0.447157806,2.147743292,1.890075733,0.170622863,-0.016745899,0.002728705,buffering_in_PC9,neither_in_HeLa,buffering,FALSE,NA,diff_chr
FRAT2|FRAT1,154,-0.375875657,0.012591233,547,-0.039427197,0.72978004,FRAT2,FRAT1,ENSG00000181274,10,97332497,ENSG00000165879,FRAT1,10,97319271,1.779,0.815,FALSE,FALSE,1.667483926,1.667483926,-0.200594061,-0.520694903,7.82E-04,7.218404585,1.034850923,1.868140228,1.868140228,0.010456157,-0.014055252,0.548577058,neither_in_PC9,neither_in_HeLa,neither,TRUE,13226,less_than_1Mb
SRGAP2C|SRGAP2B,995,0.466631375,0.013136451,1011,0.425469076,0.177961688,SRGAP2C,SRGAP2B,ENSG00000171943,1,121184811,ENSG00000196369,SRGAP2B,1,144887265,9.396,18.494,FALSE,FALSE,2.713670811,2.713670811,-1.542582508,-0.776688543,8.29E-04,15.77828259,19.47052847,2.247119749,2.247119749,-1.666745151,-1.021942265,0.044271314,buffering_in_PC9,neither_in_HeLa,buffering,TRUE,23702454,greater_than_1Mb
ACO1|IREB2,56,-0.701400688,0.013609703,45,-0.70830327,0.002041013,ACO1,IREB2,ENSG00000122729,9,32384603,ENSG00000136381,IREB2,15,78437431,12.031,20.015,FALSE,FALSE,1.670844827,1.973947559,0.093138968,-0.605781254,8.72E-04,25.56465057,21.54023032,2.777808586,2.350693187,-0.088940195,-0.770213207,2.58E-05,SL_in_PC9,SL_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
AP1G1|AP1G2,102,-0.497562785,0.014205714,154,-0.319788861,0.135156314,AP1G1,AP1G2,ENSG00000166747,16,71729000,ENSG00000213983,AP1G2,14,23559565,24.129,51.531,FALSE,FALSE,2.042583548,1.676546968,-0.69489867,-1.047000973,9.24E-04,20.13487721,17.38805069,1.843523403,1.834682831,-1.074353874,-1.24700983,0.027031263,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
ARFGEF1|ARFGEF2,28,-0.902706315,0.014212819,30,-0.88073369,0.004786225,ARFGEF1,ARFGEF2,ENSG00000066777,8,67173511,ENSG00000124198,ARFGEF2,20,48921711,13.945,15.507,FALSE,FALSE,1.68846251,2.434157032,-0.687020907,-1.445696065,9.44E-04,11.85606983,13.67025293,1.86609669,2.115584659,-1.207236328,-1.924641342,1.16E-04,SL_in_PC9,SL_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
SEPHS2|SEPHS1,43,-0.785506612,0.014212819,869,0.153898008,0.416655615,SEPHS2,SEPHS1,ENSG00000179918,16,30443631,ENSG00000086475,SEPHS1,10,13317428,74.805,50.893,TRUE,FALSE,2.308315057,1.75927952,-0.438048114,-1.12469671,9.68E-04,38.63443445,108.6082431,2.13500606,1.862502175,-1.585769853,-1.222407339,0.209440384,SL_in_PC9,neither_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
SLC35D2|SLC35D1,120,-0.459338749,0.014212819,670,0.024130281,0.855038127,SLC35D2,SLC35D1,ENSG00000130958,9,96313444,ENSG00000116704,SLC35D1,1,66999350,18.684,2.05,FALSE,FALSE,2.084513491,2.055269143,-0.301368611,-0.686648206,9.80E-04,12.3926592,8.061616448,2.03289958,2.133826584,-0.327735664,-0.247470629,0.744244829,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
VPS4B|VPS4A,25,-0.935746875,0.014212819,11,-1.235233041,0.046372989,VPS4B,VPS4A,ENSG00000119541,18,63389190,ENSG00000132612,VPS4A,16,69311350,58.741,38.903,FALSE,FALSE,2.106999062,2.001638555,0.306589045,-0.665405332,9.87E-04,16.16156071,39.15824788,1.862442393,1.835319487,0.051972883,-1.173404447,0.005402678,SL_in_PC9,SL_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
BCL11B|BCL11A,898,0.276579874,0.014212819,965,0.275900981,0.046029657,BCL11B,BCL11A,ENSG00000127152,14,99169287,ENSG00000119866,BCL11A,2,60450520,0,0,FALSE,FALSE,1.689809547,2.140398463,0.389183787,0.61453033,9.94E-04,0,0,1.813491964,1.86154616,-0.438170277,-0.092674724,0.004915789,buffering_in_PC9,buffering_in_HeLa,buffering,FALSE,NA,diff_chr
CKS2|CKS1B,83,-0.578087127,0.014465841,83,-0.519032159,0.064282136,CKS2,CKS1B,ENSG00000123975,9,89311195,ENSG00000173207,CKS1B,1,154974653,384.764,473.011,FALSE,FALSE,2.084513491,2.007571346,-0.459138143,-0.934540719,0.001025249,961.4659388,387.4302992,2.03289958,2.119069781,-1.066339204,-1.439215289,0.008674968,SL_in_PC9,SL_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
MORF4L2|MORF4L1,145,-0.392176639,0.015576462,462,-0.080189458,0.658208304,MORF4L2,MORF4L1,ENSG00000123562,X,103675496,ENSG00000185787,MORF4L1,15,78810487,390.575,382.143,FALSE,FALSE,1.743411031,1.973947559,0.624823613,0.138659611,0.001119086,505.5693916,483.0070862,1.870490223,2.350693187,-0.447301205,-0.45678321,0.465219073,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
RRAGB|RRAGA,54,-0.718494553,0.016956175,889,0.174608351,0.3701232,RRAGB,RRAGA,ENSG00000083750,X,55717739,ENSG00000155876,RRAGA,9,19049427,10.89,32.412,FALSE,FALSE,1.743411031,1.670844827,-0.57225913,-1.16754468,0.001234673,8.95593206,74.50926644,1.870490223,2.777808586,-0.887790128,-0.588787342,0.169491861,SL_in_PC9,neither_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
MEGF11|MEGF10,978,0.397676512,0.017264411,774,0.083022293,0.687893783,MEGF11,MEGF10,ENSG00000157890,15,65895079,ENSG00000145794,MEGF10,5,127290796,0.557,0.054,FALSE,FALSE,1.751096406,2.009115283,-0.091792505,0.341918079,0.00127953,0.459933743,0,2.341456247,2.123188446,-0.024516672,0.077683913,0.498723467,buffering_in_PC9,neither_in_HeLa,buffering,FALSE,NA,diff_chr
TRA2B|TRA2A,58,-0.683534485,0.017264411,16,-1.13633497,0.007954541,TRA2B,TRA2A,ENSG00000136527,3,185914558,ENSG00000164548,TRA2A,7,23504780,245.882,96.435,TRUE,FALSE,2.465851544,2.652323303,-0.538727047,-1.105136525,0.00129064,258.3422285,83.58018194,1.851571752,2.137526378,-1.173563966,-2.150674262,2.57E-04,SL_in_PC9,SL_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
PDS5B|PDS5A,8,-1.115594158,0.018856824,14,-1.151633627,0.243004042,PDS5B,PDS5A,ENSG00000083642,13,32586452,ENSG00000121892,PDS5A,4,39822863,31.652,45.258,FALSE,FALSE,2.065271375,1.983637062,-0.97651288,-1.89555102,0.001427993,19.76437503,34.39282326,1.843640348,1.878186949,-3.505189124,-4.213418591,0.080558469,SL_in_PC9,neither_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
MMD2|MMD,963,0.364791934,0.018901767,735,0.062261175,0.841425349,MMD2,MMD,ENSG00000136297,7,4905989,ENSG00000108960,MMD,17,55392622,0,10.876,FALSE,FALSE,2.371020364,2.040078197,-0.528936025,-0.048795548,0.001449747,0,6.247433349,2.178294363,2.097636225,-0.189261555,-0.087742911,0.723848073,buffering_in_PC9,neither_in_HeLa,buffering,FALSE,NA,diff_chr
STEAP3|STEAP2,214,-0.28607104,0.019393817,486,-0.073432009,0.730017581,STEAP3,STEAP2,ENSG00000115107,2,119223831,ENSG00000157214,STEAP2,7,90167590,19.811,2.634,FALSE,FALSE,2.590906446,2.00412091,-0.27240058,-0.489668369,0.001506316,18.66564442,0.396054057,1.902125466,2.153085907,-0.75060151,-0.716359693,0.551522385,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
EML6|EML5,152,-0.38248008,0.019621226,855,0.137949162,0.3701232,EML6,EML5,ENSG00000214595,2,54723499,ENSG00000165521,EML5,14,88612431,4.359,1.426,FALSE,FALSE,2.535552672,1.651859071,0.702983144,0.212334588,0.001543028,0.344950308,1.162610296,1.86154616,1.883315051,-0.206681927,-0.027352094,0.166435931,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
HEXB|HEXA,960,0.361334095,0.019855334,581,-0.02242668,0.873235628,HEXB,HEXA,ENSG00000049860,5,74640023,ENSG00000213614,HEXA,15,72340924,124.285,91.642,FALSE,FALSE,2.021497731,1.973947559,-0.488733446,-0.019345086,0.001582554,142.7455477,79.23636325,2.125604499,2.341456247,-0.355120593,-0.318074833,0.774890645,buffering_in_PC9,neither_in_HeLa,buffering,FALSE,NA,diff_chr
DNAH17|DNAH11,89,-0.546851687,0.019855334,137,-0.354634853,0.063649199,DNAH17,DNAH11,ENSG00000187775,17,78423697,ENSG00000105877,DNAH11,7,21543039,0.299,0.163,FALSE,FALSE,1.681643353,2.652323303,-0.04138845,-0.561351278,0.001599993,2.082477783,0.319398433,2.085981856,2.975338638,-0.298608623,-0.600658739,0.008527757,SL_in_PC9,neither_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
BCAT2|BCAT1,980,0.409231779,0.020000787,613,-0.007872153,0.942144097,BCAT2,BCAT1,ENSG00000105552,19,48795062,ENSG00000060982,BCAT1,12,24810024,46.045,11.596,FALSE,FALSE,2.374458169,2.001298414,-1.063855438,-0.442220378,0.001631132,48.12695588,57.93887574,1.828457733,2.132569827,-0.100324535,-0.079778902,0.897947526,buffering_in_PC9,neither_in_HeLa,buffering,FALSE,NA,diff_chr
ROCK2|ROCK1,15,-1.01103355,0.020868264,110,-0.419299218,0.007858249,ROCK2,ROCK1,ENSG00000134318,2,11179759,ENSG00000067900,ROCK1,18,20946906,11.257,12.506,FALSE,FALSE,2.194032413,1.67699543,-0.100467849,-1.073893289,0.001722138,15.63774728,14.73065573,1.85340354,1.870128272,-0.279421696,-0.648474688,2.44E-04,SL_in_PC9,neither_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
CDS2|CDS1,78,-0.589206343,0.021334653,94,-0.457644435,0.197755179,CDS2,CDS1,ENSG00000101290,20,5126879,ENSG00000163624,CDS1,4,84583127,27.578,40.003,FALSE,FALSE,2.070746529,1.72224339,-0.462169903,-0.948141618,0.00178134,14.25794605,0.574917179,1.569473258,1.843289561,-1.217762781,-1.510795571,0.053799238,SL_in_PC9,neither_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
RASA3|RASA2,166,-0.354844287,0.021651577,434,-0.098147841,0.503638999,RASA3,RASA2,ENSG00000185989,13,113977783,ENSG00000155903,RASA2,3,141487027,4.155,4.182,FALSE,FALSE,2.340326054,1.816174759,0.629654166,0.17994607,0.001828823,11.75386233,5.864155229,2.154685532,1.868862627,-0.305159051,-0.349923786,0.29876061,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
COX6A2|COX6A1,121,-0.458309805,0.022035482,164,-0.295027208,0.056476789,COX6A2,COX6A1,ENSG00000156885,16,31427731,ENSG00000111775,COX6A1,12,120438090,0,1039.878,FALSE,FALSE,2.308315057,1.952614887,-0.115594874,-0.533551952,0.001882643,0,795.0338034,2.117364585,1.853817714,-0.490861415,-0.709872032,0.006908811,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
MAB21L2|MAB21L1,1004,0.524445104,0.022168931,631,0.004468622,0.984954094,MAB21L2,MAB21L1,ENSG00000181541,4,150582151,ENSG00000180660,MAB21L1,13,35473789,0,0,FALSE,FALSE,1.771014555,2.065271375,-0.838796574,-0.142782431,0.001934459,0.051103749,0,1.836942259,2.205557113,-0.0143106,0.008092393,0.980166067,buffering_in_PC9,neither_in_HeLa,buffering,FALSE,NA,diff_chr
CAB39L|CAB39,48,-0.740008087,0.022168931,411,-0.106412433,0.761847951,CAB39L,CAB39,ENSG00000102547,13,49308650,ENSG00000135932,CAB39,2,230712842,7.713,61.253,FALSE,FALSE,2.028496582,2.014810253,0.23270332,-0.530146587,0.001937091,4.19050744,54.79599516,1.81988871,1.887242267,-0.624201805,-0.638346063,0.603561095,SL_in_PC9,neither_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
CDK11B|CDK11A,86,-0.558547371,0.022195289,797,0.096238361,0.756167647,CDK11B,CDK11A,ENSG00000248333,1,1635227,ENSG00000008128,CDK11A,1,1702379,30.851,26.37,FALSE,TRUE,2.141667864,2.141667864,0.005391044,-0.53475505,0.001960943,38.25115633,16.78758164,2.10030234,2.10030234,-1.080266269,-0.836174398,0.593921968,SL_in_PC9,neither_in_HeLa,synthetic_lethal,TRUE,67152,less_than_1Mb
METTL7B|METTL7A,1029,0.789799895,0.026260277,338,-0.142798147,0.424612148,METTL7B,METTL7A,ENSG00000170439,12,55681678,ENSG00000185432,METTL7A,12,50923472,0.231,0.842,FALSE,FALSE,2.010152424,2.010152424,-1.460019104,-0.385936762,0.002345578,0.434381869,5.187030551,2.136816973,2.130217161,-1.060845395,-1.058157056,0.218082146,buffering_in_PC9,neither_in_HeLa,buffering,TRUE,4758206,greater_than_1Mb
GDI2|GDI1,49,-0.730035336,0.027880834,115,-0.409284775,0.033279188,GDI2,GDI1,ENSG00000057608,10,5765223,ENSG00000203879,GDI1,X,154436913,141.408,42.65,FALSE,FALSE,1.75927952,1.726264013,0.255355683,-0.501631472,0.002517396,200.16061,66.86925592,1.862502175,1.880869374,0.520470478,0.063940724,0.002858847,SL_in_PC9,neither_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
MTSS1L|MTSS1,954,0.351804613,0.028029179,799,0.097179318,0.587050856,MTSS1L,MTSS1,ENSG00000132613,16,70661204,ENSG00000170873,MTSS1,8,124550790,8.758,1.181,FALSE,FALSE,2.042583548,2.374240018,-0.367890712,0.070042695,0.002601322,20.08377346,1.200938108,1.843523403,1.851866936,-0.34235478,-0.187258925,0.391557221,buffering_in_PC9,neither_in_HeLa,buffering,FALSE,NA,diff_chr
PITPNB|PITPNA,35,-0.874533943,0.028029179,12,-1.181421704,0.214076344,PITPNB,PITPNA,ENSG00000180957,22,27851669,ENSG00000174238,PITPNA,17,1517718,57.954,36.866,FALSE,FALSE,2.002040625,2.127605953,-0.031165653,-0.880665542,0.00260168,39.6437335,32.5914161,1.850038447,2.061717539,-0.549689814,-1.647924897,0.063807221,SL_in_PC9,neither_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
NONO|PSPC1,42,-0.798364482,0.028029179,101,-0.437271452,0.147051625,NONO,PSPC1,ENSG00000147140,X,71283192,ENSG00000121390,PSPC1,13,19674752,319.478,40.899,FALSE,FALSE,1.743411031,2.027939959,-0.509650693,-1.196165725,0.002616801,428.3516264,42.74828627,1.870490223,2.021932566,-2.282654308,-2.425524674,0.032181638,SL_in_PC9,neither_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
FRYL|FRY,1008,0.545014858,0.028029179,348,-0.137609344,0.551262458,FRYL,FRY,ENSG00000075539,4,48497357,ENSG00000073910,FRY,13,31846713,8.745,1.371,FALSE,FALSE,1.983637062,1.797462177,-0.426651981,0.215153202,0.00265836,4.062748067,0.843211863,1.878186949,1.843640348,-0.258028821,-0.347999312,0.349489694,buffering_in_PC9,neither_in_HeLa,buffering,FALSE,NA,diff_chr
ARG1|ARG2,91,-0.527964066,0.028029179,330,-0.148270009,0.510040966,ARG1,ARG2,ENSG00000118520,6,131470832,ENSG00000081181,ARG2,14,67619920,0.625,13.47,FALSE,FALSE,2.627181295,2.202025082,0.796484404,0.143387175,0.002666854,0.587693117,5.276462112,1.884724389,1.843815796,0.141251236,-0.008044346,0.306519765,SL_in_PC9,neither_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
TLK2|TLK1,14,-1.021312354,0.028608547,34,-0.812007941,0.033279188,TLK2,TLK1,ENSG00000146872,17,62458658,ENSG00000198586,TLK1,2,170990823,20.436,23.029,FALSE,FALSE,2.040078197,2.141534926,-0.921950991,-1.756606931,0.002758283,20.78645002,14.37292948,2.097636225,1.865016765,-0.865678854,-1.555987293,0.002862783,SL_in_PC9,SL_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
LIN28B|LIN28A,998,0.478786247,0.028608547,1004,0.367119843,0.046029657,LIN28B,LIN28A,ENSG00000187772,6,104936616,ENSG00000131914,LIN28A,1,26410817,0.095,0.054,FALSE,FALSE,2.311052992,1.67648929,-0.450867258,0.129102887,0.002777529,0,0.063879687,1.884724389,2.09232336,-0.44585708,-0.008205794,0.00487662,buffering_in_PC9,buffering_in_HeLa,buffering,FALSE,NA,diff_chr
SEC23B|SEC23A,64,-0.646594165,0.029325438,20,-1.045377175,8.53E-04,SEC23B,SEC23A,ENSG00000101310,20,18507520,ENSG00000100934,SEC23A,14,39031919,66.467,24.876,FALSE,FALSE,2.070746529,1.676546968,-0.183522412,-0.777439209,0.002875601,30.8794405,93.53263711,1.61327243,1.897510051,0.203943183,-0.850100487,4.14E-06,SL_in_PC9,SL_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
ACTL6A|ACTL6B,1026,0.728780438,0.029699524,121,-0.388876992,0.033471638,ACTL6A,ACTL6B,ENSG00000136518,3,179562886,ENSG00000077080,ACTL6B,7,100643097,144.925,0,TRUE,FALSE,2.465851544,2.00412091,-1.909383701,-0.814788977,0.002958676,109.7453016,0,1.851571752,2.145597302,-0.574970148,-0.877579341,0.002977461,buffering_in_PC9,neither_in_HeLa,buffering,FALSE,NA,diff_chr
IDH2|IDH1,107,-0.483815646,0.029699524,760,0.074132928,0.729026698,IDH2,IDH1,ENSG00000182054,15,90083045,ENSG00000138413,IDH1,2,208236227,83.807,290.066,FALSE,FALSE,1.973947559,1.690709514,-0.107522997,-0.55245046,0.002979175,28.3114771,97.97866329,2.36074808,2.135635615,-0.911332697,-0.709935956,0.546416127,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
GREB1L|GREB1,940,0.333058978,0.029699524,913,0.19818668,0.104794404,GREB1L,GREB1,ENSG00000141449,18,21242242,ENSG00000196208,GREB1,2,11482341,1.792,0.258,FALSE,FALSE,1.67699543,2.194032413,-0.592339526,-0.132428196,0.002998787,1.443680917,0.613244991,1.870128272,1.85340354,-0.699508812,-0.399875506,0.018399375,buffering_in_PC9,neither_in_HeLa,buffering,FALSE,NA,diff_chr
USP44|USP49,84,-0.569917985,0.031918909,173,-0.286066982,0.146353326,USP44,USP49,ENSG00000136014,12,95516560,ENSG00000164663,USP49,6,41789896,1.358,2.729,FALSE,FALSE,1.995388069,1.991240473,-0.182520004,-0.699942495,0.003253869,0.217190934,2.95124152,1.869947353,1.855417128,-0.682175523,-0.868908468,0.031635547,SL_in_PC9,neither_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
CYP26C1|CYP26B1,1021,0.622529074,0.034575399,697,0.040754269,0.871500857,CYP26C1,CYP26B1,ENSG00000187553,10,93060798,ENSG00000003137,CYP26B1,2,72129238,0.081,2.2,FALSE,FALSE,1.667483926,2.161025774,-1.22733753,-0.362743302,0.003558245,0,1.941942472,1.890075733,1.86154616,-0.160913558,-0.084356886,0.772505128,buffering_in_PC9,neither_in_HeLa,buffering,FALSE,NA,diff_chr
FNDC3B|FNDC3A,183,-0.32169862,0.035970724,67,-0.570836244,0.027117693,FNDC3B,FNDC3A,ENSG00000075420,3,172039578,ENSG00000102531,FNDC3A,13,48975912,21.97,9.288,FALSE,FALSE,2.465851544,2.028496582,-0.256932474,-0.512634347,0.003769793,8.687637376,21.18250407,1.914274952,1.81988871,-0.153175086,-0.689152096,0.001711311,neither_in_PC9,SL_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
DYNLL2|DYNLL1,66,-0.642414537,0.035970724,21,-1.024124769,0.503042091,DYNLL2,DYNLL1,ENSG00000264364,17,58083419,ENSG00000088986,DYNLL1,12,120469850,51.449,704.255,FALSE,TRUE,2.040078197,1.952614887,-1.196192117,-1.602192463,0.00378701,21.19528001,759.1972992,2.097636225,1.853817714,-3.436093133,-4.025235191,0.297918132,SL_in_PC9,neither_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
TPTE2|TPTE,970,0.380835138,0.035970724,816,0.105563094,0.507026054,TPTE2,TPTE,ENSG00000132958,13,19422877,ENSG00000274391,TPTE,21,10521553,0.475,0.299,FALSE,FALSE,2.027939959,1.867153319,-0.498270689,-0.007650867,0.003806611,0.498261555,0.319398433,2.021932566,NA,-0.108837634,0.026180826,0.302738857,buffering_in_PC9,neither_in_HeLa,buffering,FALSE,NA,diff_chr
LHX4|LHX3,129,-0.436673323,0.03627797,183,-0.275756802,0.16271021,LHX4,LHX3,ENSG00000121454,1,180230264,ENSG00000107187,LHX3,9,136196250,0.842,0.19,FALSE,FALSE,2.007571346,2.012537963,0.223546695,-0.234307088,0.003874346,1.277593732,0.19163906,2.117209696,2.554660968,0.145498619,-0.13180143,0.036992402,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
MAP2K2|MAP2K1,53,-0.721690315,0.039303235,32,-0.839199046,0.002041013,MAP2K2,MAP2K1,ENSG00000126934,19,4090321,ENSG00000169032,MAP2K1,15,66386837,86.401,50.024,FALSE,FALSE,1.686411677,1.751096406,-0.654598464,-1.238140288,0.004235591,101.6198054,33.56238733,1.792894047,2.341456247,0.031859627,-0.795032295,2.51E-05,SL_in_PC9,SL_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
POM121C|POM121,61,-0.663248073,0.039878907,301,-0.167380686,0.408462763,POM121C,POM121,ENSG00000272391,7,75416786,ENSG00000196313,POM121,7,72879365,6.504,6.178,FALSE,FALSE,1.992939003,1.992939003,-0.67717325,-1.198176906,0.004349313,8.930380185,11.28115265,2.139973273,2.160462578,-1.483097641,-1.453527555,0.203041684,SL_in_PC9,neither_in_HeLa,synthetic_lethal,TRUE,2537421,greater_than_1Mb
ARHGAP35|ARHGAP5,138,-0.416603691,0.039878907,677,0.028890747,0.853080574,ARHGAP35,ARHGAP5,ENSG00000160007,19,46860997,ENSG00000100852,ARHGAP5,14,32076114,15.629,15.575,FALSE,FALSE,2.374458169,1.676546968,-0.16200243,-0.529833297,0.004375065,15.44610822,6.158001787,1.828457733,1.897510051,-0.3115983,-0.228539629,0.739612575,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
ZFAND6|ZFAND5,1028,0.763221032,0.039908899,951,0.24977362,0.107287501,ZFAND6,ZFAND5,ENSG00000086666,15,80059568,ENSG00000107372,ZFAND5,9,72351413,130.328,108.004,FALSE,FALSE,1.973947559,2.084513491,-1.434035746,-0.391246637,0.004417101,53.40341799,121.2180933,2.350693187,2.03289958,-0.486414105,-0.161165935,0.01947841,buffering_in_PC9,neither_in_HeLa,buffering,FALSE,NA,diff_chr
SPOPL|SPOP,12,-1.038701677,0.040689178,152,-0.321253449,0.447756623,SPOPL,SPOP,ENSG00000144228,2,138501770,ENSG00000121067,SPOP,17,49598884,9.057,29.262,FALSE,FALSE,1.954926103,2.326103151,0.035784955,-0.990030056,0.004556377,8.904828311,27.23829836,1.838917008,2.076911728,-1.222207431,-1.378307519,0.238658627,SL_in_PC9,neither_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
USP13|USP5,1016,0.573447732,0.040689178,571,-0.024487996,0.939565668,USP13,USP5,ENSG00000058056,3,179653040,ENSG00000111667,USP5,12,6852128,8.134,58.062,FALSE,TRUE,2.465851544,2.338675232,-1.327710204,-0.493985895,0.004591997,12.13714045,52.08749645,1.851571752,2.151568316,-1.166802023,-1.032889493,0.891867924,buffering_in_PC9,neither_in_HeLa,buffering,FALSE,NA,diff_chr
TNKS2|TNKS,79,-0.58901306,0.040689178,877,0.161631125,0.541526017,TNKS2,TNKS,ENSG00000107854,10,91798426,ENSG00000173273,TNKS,8,9555912,11.8,4.834,FALSE,FALSE,1.667483926,1.692814966,-0.017003362,-0.583551947,0.004621975,13.7980123,7.231180522,1.890075733,1.897136864,0.174515913,0.331067151,0.337007939,SL_in_PC9,neither_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
PPP2R1B|PPP2R1A,71,-0.607686315,0.040770334,109,-0.419755768,0.266943779,PPP2R1B,PPP2R1A,ENSG00000137713,11,111726908,ENSG00000105568,PPP2R1A,19,52190048,48.082,132.419,FALSE,TRUE,2.593353083,2.295209974,-0.702068148,-1.162993164,0.004670776,88.88219592,172.0790997,1.569433786,1.854113676,-1.378014056,-1.613626684,0.096151594,SL_in_PC9,neither_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
ALG10|ALG10B,134,-0.423360368,0.041251648,191,-0.272282636,0.507026054,ALG10,ALG10B,ENSG00000139133,12,34022468,ENSG00000175548,ALG10B,12,38316762,4.97,3.11,FALSE,FALSE,2.001298414,2.001298414,-0.780855414,-1.043159475,0.004831573,6.924558026,7.678338328,2.177967716,2.177967716,-1.433634039,-1.514994548,0.302393814,neither_in_PC9,neither_in_HeLa,neither,TRUE,4294294,greater_than_1Mb
F11|KLKB1,90,-0.53382614,0.041251648,778,0.083976495,0.770087868,F11,KLKB1,ENSG00000088926,4,186266189,ENSG00000164344,KLKB1,4,186208979,0,0.285,FALSE,FALSE,1.771014555,1.771014555,0.778781773,0.123034401,0.004843137,0,0,1.882886568,1.882886568,-0.027835074,0.075724161,0.620556243,SL_in_PC9,neither_in_HeLa,synthetic_lethal,TRUE,57210,less_than_1Mb
